,method,observation_sequence,n_states,time,log_prob
19721,ga_and_bw,8,11,0.8435401000315323,1.4791141972893971e-31
19722,random_only,8,11,0.0003797999816015363,-6.118183472827568
19723,ga_only,8,11,0.8270580000244081,-1.3382828646958522
19724,bw_only,8,11,0.0018519998993724585,-6.661338147750936e-16
19725,ga_and_bw,8,11,0.767051300033927,2.9582283945787943e-31
19726,random_only,8,11,0.00041820004116743803,-7.8969981254013035
19727,ga_only,8,11,0.7416139000561088,-1.5918913551276777
19728,bw_only,8,11,0.0011139999842271209,1.9721522630525295e-31
19729,ga_and_bw,8,11,0.8011229999829084,-4.4408920985006257e-16
19730,random_only,8,11,0.00042619998566806316,-6.592198679908882
19731,ga_only,8,11,0.9320596000179648,-1.57933932125898
19732,bw_only,8,11,0.0011372000444680452,7.395570986446986e-32
19733,ga_and_bw,8,11,0.8915195999434218,-2.220446049250312e-16
19734,random_only,8,11,0.000404300051741302,-5.740711258557053
19735,ga_only,8,11,0.859818400000222,-1.6063750828965218
19736,bw_only,8,11,0.001561500015668571,1.232595164407831e-31
19737,ga_and_bw,8,11,0.7192332999547943,1.4791141972893971e-31
19738,random_only,8,11,0.00038490002043545246,-7.707720072102866
19739,ga_only,8,11,0.7692355999024585,-1.806194178349713
19740,bw_only,8,11,0.0014405999099835753,2.220446049250315e-16
19741,ga_and_bw,8,11,0.8215948999859393,-2.2204460492503128e-16
19742,random_only,8,11,0.0004910000134259462,-6.5190318126564755
19743,ga_only,8,11,0.9273950000060722,-1.282820710893561
19744,bw_only,8,11,0.0012284000404179096,4.440892098500627e-16
19745,ga_and_bw,8,11,0.7536884000292048,-4.4408920985006237e-16
19746,random_only,8,11,0.00040740007534623146,-5.535846371387578
19747,ga_only,8,11,0.9066581999650225,-1.2707381564764344
19748,bw_only,8,11,0.0013053999282419682,-1.6739764495902856
19749,ga_and_bw,8,11,0.7399829999776557,-6.661338147750938e-16
19750,random_only,8,11,0.00040110002737492323,-5.611290196836662
19751,ga_only,8,11,0.8296057999832556,-1.8804247654296191
19752,bw_only,8,11,0.0010643999557942152,0.0
19753,ga_and_bw,8,11,0.8854469999205321,1.9721522630525295e-31
19754,random_only,8,11,0.00041770003736019135,-6.2873928871500775
19755,ga_only,8,11,0.7550554999615997,-1.635171695711043
19756,bw_only,8,11,0.0013982999371364713,1.232595164407831e-31
19757,ga_and_bw,8,11,0.7877340000122786,0.0
19758,random_only,8,11,0.0003795000957325101,-6.019742553664587
19759,ga_only,8,11,0.7792628000024706,-1.5852146293215454
19760,bw_only,8,11,0.0010953000746667385,7.395570986446986e-32
19761,ga_and_bw,8,11,0.7324224000331014,-4.440892098500624e-16
19762,random_only,8,11,0.0004016000311821699,-5.810351224402304
19763,ga_only,8,11,0.7243749001063406,-1.8031918201403667
19764,bw_only,8,11,0.0010683999862521887,7.395570986446986e-32
19765,ga_and_bw,8,11,0.7641645000549033,2.220446049250314e-16
19766,random_only,8,11,0.000430900021456182,-7.078670731511877
19767,ga_only,8,11,0.8705327999778092,-1.4621962198745033
19768,bw_only,8,11,0.0014137000543996692,0.0
19769,ga_and_bw,8,11,0.8230172999901697,-2.220446049250312e-16
19770,random_only,8,11,0.0004059000639244914,-9.211308021805756
19771,ga_only,8,11,0.7959616999141872,-1.3723794225033377
19772,bw_only,8,11,0.0013894999865442514,2.465190328815662e-31
19773,ga_and_bw,8,11,0.8696233000373468,-2.220446049250312e-16
19774,random_only,8,11,0.0004015000304207206,-5.891775503368764
19775,ga_only,8,11,0.7673775999573991,-1.9574816305993354
19776,bw_only,8,11,0.001090400037355721,7.395570986446986e-32
19777,ga_and_bw,8,11,0.7814879999496043,1.4791141972893971e-31
19778,random_only,8,11,0.0004144000122323632,-5.762426877059548
19779,ga_only,8,11,0.846976799890399,-1.3498434107253856
19780,bw_only,8,11,0.001169400056824088,7.395570986446986e-32
19781,ga_and_bw,8,11,0.8143341999966651,-2.220446049250312e-16
19782,random_only,8,11,0.0005491999909281731,-6.68939975653326
19783,ga_only,8,11,0.7859467000234872,-1.969297664608678
19784,bw_only,8,11,0.0010701999999582767,0.0
19785,ga_and_bw,8,11,0.7286558999912813,-2.2204460492503128e-16
19786,random_only,8,11,0.0004737999988719821,-6.887112596674641
19787,ga_only,8,11,0.7230198999168351,-1.6158636048780417
19788,bw_only,8,11,0.0012917999411001801,-2.220446049250312e-16
19789,ga_and_bw,8,11,0.7292732000350952,1.9721522630525295e-31
19790,random_only,8,11,0.00039930001366883516,-4.948235948353702
19791,ga_only,8,11,0.7324773001018912,-1.5479337702561495
19792,bw_only,8,11,0.0011341000208631158,7.395570986446986e-32
19793,ga_and_bw,8,11,0.7920476000290364,2.2204460492503136e-16
19794,random_only,8,11,0.0003806999884545803,-6.384810018844481
19795,ga_only,8,11,0.7427913000574335,-1.9211608520737615
19796,bw_only,8,11,0.0028556999750435352,4.440892098500627e-16
19797,ga_and_bw,8,11,0.8315667000133544,-2.2204460492503116e-16
19798,random_only,8,11,0.00038490002043545246,-6.274660494451599
19799,ga_only,8,11,0.8148487999569625,-1.166116687994227
19800,bw_only,9,11,0.0034362999722361565,-4.1588830833596715
19801,ga_and_bw,9,11,1.019694999908097,-7.77661295762166
19802,random_only,9,11,0.0007100999355316162,-24.951075318847145
19803,ga_only,9,11,0.9752770999912173,-12.200311628546203
19804,bw_only,9,11,0.003013000008650124,-9.704060527848114
19805,ga_and_bw,9,11,1.102315800031647,-5.545177444479563
19806,random_only,9,11,0.0008614000398665667,-41.771312688246056
19807,ga_only,9,11,1.0651700999587774,-13.524543622554836
19808,bw_only,9,11,0.0015924000181257725,-4.1588830833596715
19809,ga_and_bw,9,11,1.14858329994604,-2.772588722239781
19810,random_only,9,11,0.0008874000050127506,-24.831317185611553
19811,ga_only,9,11,0.9158342001028359,-14.470687602197465
19812,bw_only,9,11,0.0015046000480651855,-6.068425588244111
19813,ga_and_bw,9,11,0.976033299928531,-2.772588722239781
19814,random_only,9,11,0.000754399923607707,-26.52971425559297
19815,ga_only,9,11,0.8918045000173151,-14.194110877374875
19816,bw_only,9,11,0.0017952999332919717,-4.68213122712422
19817,ga_and_bw,9,11,1.0451811000239104,-3.8190850097688775
19818,random_only,9,11,0.0006715999916195869,-26.073357584998956
19819,ga_only,9,11,1.1100239000516012,-13.12218156291766
19820,bw_only,9,11,0.0015308000147342682,-2.772588722239781
19821,ga_and_bw,9,11,0.8724574000807479,-4.1588830833596715
19822,random_only,9,11,0.000492400024086237,-28.32851529160128
19823,ga_only,9,11,0.8296900000423193,-13.093291678412983
19824,bw_only,9,11,0.0015033000381663442,-6.591673732008658
19825,ga_and_bw,9,11,0.8592030999716371,-2.772588722239781
19826,random_only,9,11,0.0005354000022634864,-28.645659199494055
19827,ga_only,9,11,0.8493362999288365,-11.820537325721137
19828,bw_only,9,11,0.0015090999659150839,-4.1588830833596715
19829,ga_and_bw,9,11,0.854950400069356,-5.169421686245093
19830,random_only,9,11,0.0005260000471025705,-40.8792294537573
19831,ga_only,9,11,0.900817499961704,-13.254799211212143
19832,bw_only,9,11,0.0015917000127956271,-9.295040985206485
19833,ga_and_bw,9,11,0.8835377999348566,-5.2053793708887826
19834,random_only,9,11,0.0004975999472662807,-33.39734122473389
19835,ga_only,9,11,0.8756222000811249,-14.124956126492451
19836,bw_only,9,11,0.0014974999940022826,-9.704060527839234
19837,ga_and_bw,9,11,0.882060999982059,-3.819085019370661
19838,random_only,9,11,0.0004901000065729022,-28.093646628763178
19839,ga_only,9,11,0.8816841000225395,-12.118770575636546
19840,bw_only,9,11,0.001447599963285029,-12.333302188046389
19841,ga_and_bw,9,11,0.9079176000086591,-4.1588830833596715
19842,random_only,9,11,0.0005271000554785132,-35.39525473040392
19843,ga_only,9,11,0.9537797999801114,-12.669692704444785
19844,bw_only,9,11,0.0014935999643057585,-8.317766064054666
19845,ga_and_bw,9,11,0.8829853000352159,-1.3862943611198906
19846,random_only,9,11,0.0006914000259712338,-40.473023553837585
19847,ga_only,9,11,0.911880899919197,-13.51125221396734
19848,bw_only,9,11,0.0018677000189200044,-6.591673732008657
19849,ga_and_bw,9,11,0.8854337999364361,-6.530509425058302
19850,random_only,9,11,0.000492400024086237,-36.047183009940575
19851,ga_only,9,11,0.8422608999535441,-12.549281038390593
19852,bw_only,9,11,0.0014906999422237277,-8.317766222750333
19853,ga_and_bw,9,11,0.880172900040634,-1.3862943611198906
19854,random_only,9,11,0.0005197999998927116,-34.83275501354285
19855,ga_only,9,11,0.8758890999015421,-12.373297723482173
19856,bw_only,9,11,0.0016484999796375632,-7.97796809312855
19857,ga_and_bw,9,11,0.8627280000364408,-2.772588722239781
19858,random_only,9,11,0.0004926000256091356,-43.11770286704796
19859,ga_only,9,11,0.8612642000662163,-15.671778458899505
19860,bw_only,9,11,0.0027788999723270535,-8.841014310483892
19861,ga_and_bw,9,11,0.9275633000070229,-2.772588722239781
19862,random_only,9,11,0.0004905000096186996,-26.9325987564202
19863,ga_only,9,11,0.8990016001043841,-11.80066077954512
19864,bw_only,9,11,0.0017140000127255917,-10.025953536147822
19865,ga_and_bw,9,11,0.8571601000148803,-5.021929300715014
19866,random_only,9,11,0.0005241000326350331,-24.798700434654005
19867,ga_only,9,11,0.8910479999613017,-12.375141711464762
19868,bw_only,9,11,0.0015519000589847565,-9.704060527839234
19869,ga_and_bw,9,11,0.9169830000028014,-2.772588722239781
19870,random_only,9,11,0.0005246000364422798,-26.488273766510254
19871,ga_only,9,11,0.8813354999292642,-13.067258002864511
19872,bw_only,9,11,0.0009127999655902386,-5.048900571465451
19873,ga_and_bw,9,11,0.8613858000608161,-5.2053793708887675
19874,random_only,9,11,0.0004990000743418932,-36.51522809004979
19875,ga_only,9,11,0.9066114999586716,-13.742524149814802
19876,bw_only,9,11,0.001528399996459484,-11.935496664638409
19877,ga_and_bw,9,11,0.891190700000152,0.0
19878,random_only,9,11,0.0005229000234976411,-35.56100444642492
19879,ga_only,9,11,0.8972186000319198,-12.556072928172552
19880,bw_only,9,11,0.0015896999975666404,-4.682131200749588
19881,ga_and_bw,9,11,0.9404058000072837,-2.772588722239781
19882,random_only,9,11,0.0005595999537035823,-27.762442975240056
19883,ga_only,9,11,0.9774946999968961,-12.84568523224886
19884,bw_only,9,11,0.0015771000180393457,-2.772588722239781
19885,ga_and_bw,9,11,1.0136406000237912,-4.1588830833596715
19886,random_only,9,11,0.0004937000339850783,-30.110067813384973
19887,ga_only,9,11,0.8382771000033244,-12.83121143870452
19888,bw_only,9,11,0.0014566000318154693,-6.591673732008659
19889,ga_and_bw,9,11,0.8325062999501824,-6.591673732008659
19890,random_only,9,11,0.0004944000393152237,-26.72150794845724
19891,ga_only,9,11,0.9222529999678954,-12.587298184460632
19892,bw_only,9,11,0.0009760999819263816,-6.591673740326136
19893,ga_and_bw,9,11,0.82762819994241,-1.3862943611198906
19894,random_only,9,11,0.00084429990965873,-32.80928547740661
19895,ga_only,9,11,0.8886904999380931,-13.182992406952105
19896,bw_only,9,11,0.0014768000692129135,-7.114921875773207
19897,ga_and_bw,9,11,0.8874868000857532,-4.1588830833596715
19898,random_only,9,11,0.000847000046633184,-22.477205563232772
19899,ga_only,9,11,0.9143317999551073,-13.274237655485738
19900,bw_only,9,11,0.0018730999436229467,-2.772588722240835
19901,ga_and_bw,9,11,0.8771633000578731,-6.4082236618349055
19902,random_only,9,11,0.0005365000106394291,-33.85799111481652
19903,ga_only,9,11,0.8278100000461563,-12.800176853803697
19904,bw_only,9,11,0.0015613000141456723,-4.68213122712422
19905,ga_and_bw,9,11,0.8296131000388414,-5.021929300715015
19906,random_only,9,11,0.0005303999641910195,-44.86584388326137
19907,ga_only,9,11,0.8288112999871373,-12.45450012979919
19908,bw_only,9,11,0.0015669000567868352,-5.2053793708887675
19909,ga_and_bw,9,11,0.8275034999242052,-4.1588830833596715
19910,random_only,9,11,0.0005270000547170639,-26.778352769268725
19911,ga_only,9,11,0.8188277999870479,-13.74776863787157
19912,bw_only,9,11,0.001647000084631145,-3.8190850097688775
19913,ga_and_bw,9,11,0.8321487000212073,-4.1588830833596715
19914,random_only,9,11,0.0004940000362694263,-26.513874925574378
19915,ga_only,9,11,0.8205762999132276,-12.939183311309941
19916,bw_only,9,11,0.0015300000086426735,-5.2053793708887675
19917,ga_and_bw,9,11,0.8198269000276923,-4.1588830833596715
19918,random_only,9,11,0.0004929000278934836,-29.735890838245382
19919,ga_only,9,11,0.8274478999665007,-12.294360642942795
19920,bw_only,9,11,0.0015218999469652772,-2.772588722239781
19921,ga_and_bw,9,11,0.8216106999898329,-5.545177444479562
19922,random_only,9,11,0.0004884999943897128,-28.11229373553846
19923,ga_only,9,11,0.818583199987188,-12.828016327219043
19924,bw_only,9,11,0.0015812000492587686,-4.158883083359672
19925,ga_and_bw,9,11,0.8213389000156894,-2.772588722239781
19926,random_only,9,11,0.000526099931448698,-30.91270853434205
19927,ga_only,9,11,0.836614100029692,-14.469292556181443
19928,bw_only,9,11,0.0014519999967887998,-6.591673732008659
19929,ga_and_bw,9,11,0.830791899934411,-2.772588722239781
19930,random_only,9,11,0.0005394000327214599,-25.54891241698581
19931,ga_only,9,11,0.8341341000050306,-13.408942167075686
19932,bw_only,9,11,0.001644300064072013,-4.158883083359672
19933,ga_and_bw,9,11,0.8230154999764636,-3.8190850097688775
19934,random_only,9,11,0.0004986999556422234,-36.95895733587587
19935,ga_only,9,11,0.8301267999922857,-11.883160544348849
19936,bw_only,9,11,0.001814100076444447,-5.021929300715015
19937,ga_and_bw,9,11,0.8227914999006316,-5.205379370888768
19938,random_only,9,11,0.0006830999627709389,-29.2925238119805
19939,ga_only,9,11,0.8185892000328749,-12.529893833154093
19940,bw_only,9,11,0.0014894999330863357,-7.4547199493640015
19941,ga_and_bw,9,11,0.8273373000556603,-1.3862943611198906
19942,random_only,9,11,0.0004913000157102942,-31.394296133434704
19943,ga_only,9,11,0.8196304000448436,-13.24240039478086
19944,bw_only,9,11,0.001519500045105815,-7.776612957621659
19945,ga_and_bw,9,11,0.8224644999718294,-5.20538061622951
19946,random_only,9,11,0.0006165999220684171,-28.17578929200308
19947,ga_only,9,11,0.8190351000521332,-11.169069857300398
19948,bw_only,9,11,0.001510400092229247,-5.545177444480564
19949,ga_and_bw,9,11,0.8274583000456914,-2.772588722239781
19950,random_only,9,11,0.0007821000181138515,-24.03130091700373
19951,ga_only,9,11,0.8263193999882787,-11.576566608527248
19952,bw_only,9,11,0.001479900092817843,-4.158883083359672
19953,ga_and_bw,9,11,0.830053300014697,-2.7725887222397816
19954,random_only,9,11,0.0005254000425338745,-34.38583711522788
19955,ga_only,9,11,0.8337066998938099,-13.460868580573457
19956,bw_only,9,11,0.0014413000317290425,-6.931471805599453
19957,ga_and_bw,9,11,0.8312872999813408,-1.3862943611198906
19958,random_only,9,11,0.0005181999877095222,-33.75468187700136
19959,ga_only,9,11,0.8519760000053793,-12.657175712462594
19960,bw_only,9,11,0.001630700076930225,-9.704060527839234
19961,ga_and_bw,9,11,0.8464690999826416,-3.8190850097688775
19962,random_only,9,11,0.0007117000641301274,-36.894782596282845
19963,ga_only,9,11,0.8691282999934629,-13.140826134937267
19964,bw_only,9,11,0.0014800999779254198,-10.549201679861444
19965,ga_and_bw,9,11,0.8411902000661939,-2.772588722239781
19966,random_only,9,11,0.000520200002938509,-27.60291954571289
19967,ga_only,9,11,0.8197246000636369,-14.852589993863196
19968,bw_only,9,11,0.0015169999096542597,-7.454719952813634
19969,ga_and_bw,9,11,0.8256912999786437,-2.772588722239781
19970,random_only,9,11,0.000494200037792325,-28.810726918626326
19971,ga_only,9,11,0.8223560999613255,-14.030699462731265
19972,bw_only,9,11,0.00156739994417876,-2.772588722239781
19973,ga_and_bw,9,11,0.8247184000210837,-4.1588830833596715
19974,random_only,9,11,0.0005611999658867717,-36.53144604563803
19975,ga_only,9,11,0.819552999921143,-13.363314675693523
